"Kernel Name","kernel_cutlass_kernel_flash_attncuteflash_fwd_sm100_fp4FlashAttentionForwardSm100_object_at__tensor0000o11101213_tensor0000o11101213_tensor0000odiv1610111213_tensor0000o11101213_None_None_0",
"Address","Source","Warp Stall Sampling (All Samples)","Warp Stall Sampling (Not-issued Samples)","# Samples","Instructions Executed","Thread Instructions Executed","Predicated-On Thread Instructions Executed","Avg. Threads Executed","Avg. Predicated-On Threads Executed","Divergent Branches","Address Space","Access Operation","Access Size","L1 Conflicts Shared N-Way","L1 Wavefronts Shared Excessive","L1 Wavefronts Shared","L1 Wavefronts Shared Ideal","L2 Theoretical Sectors Local","stall_barrier","stall_branch_resolving","stall_dispatch","stall_drain","stall_lg","stall_long_sb","stall_math","stall_membar","stall_mio","stall_misc","stall_no_inst","stall_not_selected","stall_selected","stall_short_sb","stall_sleep","stall_tex","stall_wait","stall_barrier (Not Issued)","stall_branch_resolving (Not Issued)","stall_dispatch (Not Issued)","stall_drain (Not Issued)","stall_lg (Not Issued)","stall_long_sb (Not Issued)","stall_math (Not Issued)","stall_membar (Not Issued)","stall_mio (Not Issued)","stall_misc (Not Issued)","stall_no_inst (Not Issued)","stall_not_selected (Not Issued)","stall_selected (Not Issued)","stall_short_sb (Not Issued)","stall_sleeping (Not Issued)","stall_tex (Not Issued)","stall_wait (Not Issued)"
"0x7a6e0b9a35a0","      UMOV UR24, 0x4","0","0","0","3072","98304","98304","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9a35b0","      UMOV UR25, 0xc","0","0","0","3072","98304","98304","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9a35c0","      USEL UR6, UR19, URZ, UP0","0","0","0","3072","98304","98304","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9a35d0","      UTCOMMA.4X gdesc[UR20], gdesc[UR10], tmem[UR14], tmem[UR4], idesc[UR5], tmem, [UR24], UPT","1","0","1","3072","98304","98304","32","32","0","TmemShared","Load,Store","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9a35e0","      UTCBAR [UR16], URZ","0","0","0","3072","98304","98304","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9a35f0","      UTCBAR [UR22], URZ","0","0","0","3072","98304","98304","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9a3600","      USEL UR16, URZ, 0x1, UP0","1","1","1","3072","98304","98304","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"0x7a6e0b9a3610","      UISETP.GE.AND UP0, UPT, UR35, 0x1, UPT","0","0","0","3072","98304","98304","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9a3620","      ULOP3.LUT UR16, UR23, UR16, URZ, 0x3c, !UPT","0","0","0","3072","98304","98304","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9a3630","      BRA.U !UP0, 0x7a6e0b9a4000","0","0","0","3072","98304","98304","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9a3640","      HFMA2 R13, -RZ, RZ, 0, 7.62939453125e-06","0","0","0","3072","98304","98304","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9a3650","      MOV R12, 0x80","1","0","1","3072","98304","98304","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9a3660","      UMOV UR4, URZ","0","0","0","3072","98304","98304","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9a3670","      UMOV UR30, URZ","0","0","0","3072","98304","98304","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9a3680","      UISETP.NE.U32.AND UP0, UPT, UR4, URZ, UPT","241","87","241","783360","25067520","25067520","32","32","0","-","-","-","0","0","0","0","0","0","37","1","0","0","0","0","0","0","0","199","4","0","0","0","0","0","0","16","0","0","0","0","0","0","0","0","71","0","0","0","0","0","0"
"0x7a6e0b9a3690","      USHF.L.U32 UR4, UR16, 0x1f, URZ","35","4","35","783360","25067520","25067520","32","32","0","-","-","-","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","13","0","0","0","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4"
"0x7a6e0b9a36a0","      ULEA UR27, UR6, UR34, 0x3","44","0","44","783360","25067520","25067520","32","32","0","-","-","-","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","3","24","0","0","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9a36b0","      MOV R0, UR4","38","8","38","783360","25067520","25067520","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","10","0","0","0","25","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","7"
"0x7a6e0b9a36c0","      SYNCS.PHASECHK.TRANS64.TRYWAIT P0, [UR27], R0","84","27","84","783360","25067520","25067520","32","32","0","-","-","-","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","4","10","0","0","0","68","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","25"
"0x7a6e0b9a36d0","@!P0  BRA 0x7a6e0b9ad400","439","196","439","783360","25067520","0","32","0","0","-","-","-","0","0","0","0","0","0","0","2","0","0","408","0","0","0","0","0","5","14","0","0","0","10","0","0","0","0","0","191","0","0","0","0","0","0","0","0","0","0","5"
"0x7a6e0b9a36e0","      USHF.L.U32 UR8, UR33, 0x1f, URZ","62","20","62","783360","25067520","25067520","32","32","0","-","-","-","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","2","15","0","0","0","43","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20"
"0x7a6e0b9a36f0","      HFMA2 R11, -RZ, RZ, 0, 3.814697265625e-06","18","0","18","783360","25067520","25067520","32","32","0","-","-","-","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9a3700","      ULEA UR4, UR6, UR18, 0xe","16","0","16","783360","25067520","25067520","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9a3710","      MOV R10, 0x100","15","0","15","783360","25067520","25067520","32","32","0","-","-","-","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9a3720","      MOV R0, UR8","49","7","49","783360","25067520","25067520","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","7","11","0","0","0","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7"
"0x7a6e0b9a3730","      UIADD3 UR4, UR4, 0x14c00, URZ","12","0","12","783360","25067520","25067520","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9a3740","      SYNCS.PHASECHK.TRANS64.TRYWAIT P0, [UR18+0x60], R0","50","9","50","783360","25067520","25067520","32","32","0","-","-","-","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","9","8","0","0","0","30","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","8"
"0x7a6e0b9a3750","      USHF.R.U32.HI UR4, URZ, 0x4, UR4","9","0","9","783360","25067520","25067520","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9a3760","      ULOP3.LUT UR4, UR4, 0x3fc0, URZ, 0xc0, !UPT","54","18","54","783360","25067520","25067520","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","14","0","0","0","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18"
"0x7a6e0b9a3770","@!P0  BRA 0x7a6e0b9ad480","9817","6250","9817","783360","25067520","25045664","32","31","0","-","-","-","0","0","0","0","0","0","0","0","0","0","9798","0","0","0","0","0","7","12","0","0","0","0","0","0","0","0","0","6250","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9a3780","      R2UR UR5, R11","138","81","138","783360","25067520","25067520","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","10","0","0","0","125","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","79"
"0x7a6e0b9a3790","      UMOV UR10, 0x0","12","0","12","783360","25067520","25067520","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9a37a0","      R2UR UR7, R10","20","0","20","783360","25067520","25067520","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9a37b0","      UMOV UR11, 0x8210010","9","0","9","783360","25067520","25067520","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9a37c0","      UMOV UR24, UR4","11","0","11","783360","25067520","25067520","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9a37d0","      UMOV UR25, 0x40004040","8","0","8","783360","25067520","25067520","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9a37e0","      IMAD.MOV.U32 R0, RZ, RZ, 0x100","11","0","11","783360","25067520","25067520","32","32","0","-","-","-","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9a37f0","      UIADD3 UR14, UR4, 0x100, URZ","10","0","10","783360","25067520","25067520","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9a3800","      IMAD.MOV.U32 R2, RZ, RZ, 0x48","11","0","11","783360","25067520","25067520","32","32","0","-","-","-","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9a3810","      UMOV UR15, 0x40004040","12","0","12","783360","25067520","25067520","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9a3820","      IMAD.MOV.U32 R11, RZ, RZ, 0x50","10","0","10","783360","25067520","25067520","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9a3830","      MOV R10, 0x100","15","0","15","783360","25067520","25067520","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9a3840","      R2UR UR9, R2","33","0","33","783360","25067520","25067520","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","19","0","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9a3850","      UTCQMMA tmem[UR5], gdesc[UR24], tmem[UR7], tmem[UR10], idesc[UR11], UP0","37","2","37","783360","25067520","25067520","32","32","0","TmemShared","Load,Store","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","10","0","0","0","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"0x7a6e0b9a3860","      R2UR UR10, R0","178","117","178","783360","25067520","25067520","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","3","10","153","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","109","0","0","8"
"0x7a6e0b9a3870","      MOV R0, UR8","25","6","25","783360","25067520","25067520","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","13","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6"
"0x7a6e0b9a3880","      UTCQMMA tmem[UR9], gdesc[UR14], tmem[UR10], tmem[UR76], idesc[UR77], UPT","137","71","137","783360","25067520","25067520","32","32","0","TmemShared","Load,Store","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","0","0","0","126","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","71"
"0x7a6e0b9a3890","      SYNCS.PHASECHK.TRANS64.TRYWAIT P0, [UR18+0x118], R0","13","0","13","783360","25067520","25067520","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9a38a0","@!P0  BRA 0x7a6e0b9ad500","3444","2620","3444","783360","25067520","25058016","32","31","0","-","-","-","0","0","0","0","0","0","0","2","0","0","3401","0","0","0","0","0","21","9","0","0","0","11","0","0","0","0","0","2614","0","0","0","0","0","0","0","0","0","0","6"
"0x7a6e0b9a38b0","      UIADD3 UR6, UR6, 0x1, URZ","86","9","86","783360","25067520","25067520","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","13","0","0","0","0","22","11","0","0","0","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9"
"0x7a6e0b9a38c0","      R2UR UR10, R11","13","0","13","783360","25067520","25067520","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9a38d0","      UIADD3 UR12, UR4, 0x200, URZ","9","0","9","783360","25067520","25067520","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9a38e0","      R2UR UR17, R10","6","0","6","783360","25067520","25067520","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9a38f0","      UISETP.NE.AND UP1, UPT, UR6, 0x4, UPT","12","0","12","783360","25067520","25067520","32","32","0","-","-","-","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9a3900","      IMAD.MOV.U32 R0, RZ, RZ, 0x100","17","0","17","783360","25067520","25067520","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9a3910","      UIADD3 UR4, UR4, 0x300, URZ","10","0","10","783360","25067520","25067520","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9a3920","      IMAD.MOV.U32 R2, RZ, RZ, 0x58","7","0","7","783360","25067520","25067520","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9a3930","      USEL UR7, URZ, 0x1, UP1","15","0","15","783360","25067520","25067520","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9a3940","      R2UR UR11, R0","39","0","39","783360","25067520","25067520","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","6","16","0","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9a3950","      USEL UR19, UR6, URZ, UP1","7","0","7","783360","25067520","25067520","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9a3960","      R2UR UR9, R2","17","0","17","783360","25067520","25067520","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9a3970","      ULOP3.LUT UR26, UR16, UR7, URZ, 0x3c, !UPT","15","0","15","783360","25067520","25067520","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9a3980","      ULEA UR22, UR19, UR34, 0x3","32","1","32","783360","25067520","25067520","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","16","0","0","0","15","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"0x7a6e0b9a3990","      USHF.L.U32 UR6, UR26, 0x1f, URZ","40","0","40","783360","25067520","25067520","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","10","0","0","0","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9a39a0","      UMOV UR13, 0x40004040","17","0","17","783360","25067520","25067520","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9a39b0","      UMOV UR5, 0x40004040","11","0","11","783360","25067520","25067520","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9a39c0","      UTCQMMA tmem[UR10], gdesc[UR12], tmem[UR17], tmem[UR74], idesc[UR75], UPT","20","0","20","783360","25067520","25067520","32","32","0","TmemShared","Load,Store","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9a39d0","      IMAD.U32 R0, RZ, RZ, UR6","277","71","277","783360","25067520","25067520","32","32","0","-","-","-","0","0","0","0","0","0","0","16","0","0","0","133","0","0","0","0","92","11","0","0","0","25","0","0","8","0","0","0","61","0","0","0","0","0","0","0","0","0","2"
"0x7a6e0b9a39e0","      UTCQMMA tmem[UR9], gdesc[UR4], tmem[UR11], tmem[UR72], idesc[UR73], UPT","17","6","17","783360","25067520","25067520","32","32","0","TmemShared","Load,Store","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6"
"0x7a6e0b9a39f0","      SYNCS.PHASECHK.TRANS64.TRYWAIT P0, [UR22], R0","24","0","24","783360","25067520","25067520","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","11","0","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9a3a00","@!P0  BRA 0x7a6e0b9ad580","453","114","453","783360","25067520","0","32","0","0","-","-","-","0","0","0","0","0","0","0","2","0","0","410","0","0","0","0","0","12","9","0","0","0","20","0","0","2","0","0","112","0","0","0","0","0","0","0","0","0","0","0"
"0x7a6e0b9a3a10","      USHF.L.U32 UR9, UR32, 0x1f, URZ","86","21","86","783360","25067520","25067520","32","32","0","-","-","-","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","5","10","0","0","0","65","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21"
